,Username,Positive,Negative,Neutral,Overall
0,Sample,Sample,Sample,Sample,Sample
1,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
2,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
3,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
4,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
5,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
6,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
7,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
8,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
9,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
10,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
11,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
12,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
13,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
14,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
15,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
16,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
17,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
18,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
19,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
20,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
21,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
22,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
23,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
24,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
25,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
26,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
27,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
28,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
29,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
30,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
31,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
32,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
33,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
34,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
35,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
36,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
37,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
38,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
39,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
40,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
41,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
42,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
43,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
44,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
45,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
46,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
47,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
48,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
49,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
50,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
51,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
52,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
53,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
54,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
55,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
56,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
57,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
58,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
59,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
60,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
61,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
62,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
63,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
64,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
65,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
66,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
67,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
68,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
69,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
70,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
71,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
72,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
73,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
74,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
75,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
76,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
77,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
78,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
79,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
80,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
81,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
82,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
83,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
84,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
85,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
86,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
87,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
88,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
89,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
90,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
91,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
92,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
93,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
94,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
95,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
96,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
97,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
98,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
99,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
100,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
101,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
102,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
103,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
104,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
105,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
106,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
107,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
108,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
109,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
110,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
111,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
112,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
113,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
114,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
115,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
116,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
117,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
118,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
119,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
120,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
121,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
122,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
123,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
124,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
125,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
126,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
127,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
128,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
129,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
130,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
131,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
132,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
133,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
134,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
135,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
136,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
137,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
138,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
139,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
140,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
141,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
142,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
143,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
144,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
145,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
146,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
147,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
148,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
149,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
150,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
151,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
152,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
153,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
154,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
155,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
156,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
157,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
158,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
159,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
160,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
161,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
162,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
163,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
164,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
165,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
166,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
167,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
168,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
169,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
170,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
171,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
172,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
173,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
174,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
175,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
176,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
177,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
178,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
179,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
180,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
181,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
182,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
183,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
184,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
185,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
186,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
187,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
188,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
189,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
190,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
191,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
192,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
193,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
194,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
195,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
196,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
197,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
198,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
199,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
200,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
201,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
202,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
203,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
204,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
205,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
206,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
207,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
208,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
209,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
210,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
211,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
212,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
213,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
214,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
215,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
216,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
217,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
218,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
219,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
220,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
221,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
222,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
223,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
224,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
225,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
226,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
227,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
228,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
229,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
230,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
231,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
232,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
233,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
234,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
235,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
236,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
237,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
238,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
239,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
240,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
241,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
242,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
243,@mikelawrence813,13.425356125356132,8.442735042735041,78.12991452991457,Negative
244,@whcovidresponse,7.397435897435899,1.415384615384615,91.1880341880342,Neutral
245,@rdsj0101,20.454700854700857,10.037606837606834,69.50826210826212,Neutral
246,@otherjoebiden,11.13903133903134,11.661823361823362,77.19800569800576,Neutral
247,@ncfarmer321,8.907977207977204,16.333048433048425,74.75868945868942,Negative
248,@dearpotus46,15.615384615384619,3.267521367521367,81.11709401709403,Neutral
249,@biden4pres,11.2960113960114,6.317663817663818,82.3863247863248,Neutral
250,@mrscowpie,7.216809116809117,8.284615384615384,84.4991452991453,Positive
251,@people4kam,11.894586894586892,6.363817663817662,81.74159544159541,Neutral
252,@jakejsullivan,15.85263157894737,13.057894736842105,71.09473684210528,Positive
253,@evergreenaction,16.057549857549855,4.147293447293446,79.79629629629632,Positive
254,@bidenswins,21.62934472934473,5.843874643874643,72.5273504273505,Positive
255,@zena1clark,3.431339031339031,1.6339031339031331,94.9336182336182,Neutral
256,@whitehouse,11.40940170940171,4.978347578347577,83.61424501424501,Neutral
257,@joebidenprdy2,6.821568627450981,9.357352941176472,83.82254901960786,Negative
258,@designationsix,6.417094017094016,6.96866096866097,86.6145299145299,Negative
259,@antonio,10.164957264957263,5.8686609686609685,83.96752136752137,Positive
260,@trumpmuseveni,13.467272727272727,3.581818181818181,82.95090909090906,Positive
261,@ggirl09r,25.057549857549855,4.762108262108262,70.18034188034184,Neutral
262,@joebiden,12.466666666666665,5.807977207977209,81.72250712250705,Neutral
263,@ericliptonnyt,7.527635327635324,7.292877492877485,85.18005698005706,Negative
264,@cobycovfefe,18.81623931623931,8.177492877492877,73.00598290598295,Negative
265,@americajust,6.493732193732194,5.277777777777778,88.22820512820516,Negative
266,@kurt_themayor,14.527350427350424,9.288319088319088,76.18376068376064,Neutral
267,up,18.084330484330494,1.8433048433048431,80.07122507122509,Positive
268,@potus,14.118518518518515,5.884900284900287,79.99487179487183,Positive
269,@nwinston,10.240170940170938,2.222507122507122,87.5376068376068,Neutral
270,@biden_will,17.05342960288808,10.93465703971119,72.01010830324911,Positive
271,@trumplola,11.423361823361821,6.452991452991456,82.12279202279197,Positive
272,@nabru72118710,15.897150997150991,6.270655270655269,77.83333333333333,Positive
273,@kentjuvenile,7.137321937321939,3.6754985754985743,89.18689458689461,Positive
274,@joebidenprdy,11.04273504273504,11.477777777777778,77.4794871794872,Neutral
275,@biden_nhl,15.252046783625728,6.653801169590644,78.09649122807014,Negative
276,@lzimmerman2019,9.50740740740741,8.684900284900293,81.80712250712246,Negative
277,@potusreply,23.03333333333333,5.5,71.46666666666667,Positive
