,Username,Positive,Negative,Neutral,Overall
772,@dgispr14,NaN,NaN,NaN,NaN
773,@hassang97599972,NaN,NaN,NaN,NaN
774,@ispr__,NaN,NaN,NaN,NaN
775,@dgispr8,NaN,NaN,NaN,NaN
776,@dgispr_0fficial,NaN,NaN,NaN,NaN
777,@officaildgispr,NaN,NaN,NaN,NaN
778,@b_iftekharfan,NaN,NaN,NaN,NaN
779,@officialdgispr,NaN,NaN,NaN,NaN
780,@baberdg,NaN,NaN,NaN,NaN
781,@dgispr7,NaN,NaN,NaN,NaN
782,@oficialdgispr,NaN,NaN,NaN,NaN
783,@nayapak03142532,NaN,NaN,NaN,NaN
784,@0ficialdgispr,NaN,NaN,NaN,NaN
785,@iamdgispr,NaN,NaN,NaN,NaN
786,@milongh48572337,NaN,NaN,NaN,NaN
787,@dgispr5,NaN,NaN,NaN,NaN
788,@_dgispr,NaN,NaN,NaN,NaN
789,@dgispr14,NaN,NaN,NaN,NaN
790,@hassang97599972,NaN,NaN,NaN,NaN
791,@ispr__,NaN,NaN,NaN,NaN
792,@dgispr8,NaN,NaN,NaN,NaN
793,@dgispr_0fficial,NaN,NaN,NaN,NaN
794,@officaildgispr,NaN,NaN,NaN,NaN
795,@b_iftekharfan,NaN,NaN,NaN,NaN
796,@officialdgispr,NaN,NaN,NaN,NaN
797,@baberdg,NaN,NaN,NaN,NaN
798,@dgispr7,NaN,NaN,NaN,NaN
799,@oficialdgispr,NaN,NaN,NaN,NaN
800,@nayapak03142532,NaN,NaN,NaN,NaN
801,@0ficialdgispr,NaN,NaN,NaN,NaN
802,@iamdgispr,NaN,NaN,NaN,NaN
803,@milongh48572337,NaN,NaN,NaN,NaN
804,@dgispr5,NaN,NaN,NaN,NaN
805,@_dgispr,NaN,NaN,NaN,NaN
806,@dgispr14,NaN,NaN,NaN,NaN
807,@hassang97599972,NaN,NaN,NaN,NaN
808,@ispr__,NaN,NaN,NaN,NaN
809,@dgispr8,NaN,NaN,NaN,NaN
810,@dgispr_0fficial,NaN,NaN,NaN,NaN
811,@officaildgispr,NaN,NaN,NaN,NaN
812,@b_iftekharfan,NaN,NaN,NaN,NaN
813,@officialdgispr,NaN,NaN,NaN,NaN
814,@baberdg,NaN,NaN,NaN,NaN
815,@dgispr7,NaN,NaN,NaN,NaN
816,@oficialdgispr,NaN,NaN,NaN,NaN
817,@nayapak03142532,NaN,NaN,NaN,NaN
818,@0ficialdgispr,NaN,NaN,NaN,NaN
819,@iamdgispr,NaN,NaN,NaN,NaN
820,@milongh48572337,NaN,NaN,NaN,NaN
821,@dgispr5,NaN,NaN,NaN,NaN
822,@_dgispr,NaN,NaN,NaN,NaN
823,@dgispr14,NaN,NaN,NaN,NaN
824,@hassang97599972,NaN,NaN,NaN,NaN
825,@ispr__,NaN,NaN,NaN,NaN
826,@dgispr8,NaN,NaN,NaN,NaN
827,@dgispr_0fficial,NaN,NaN,NaN,NaN
828,@officaildgispr,NaN,NaN,NaN,NaN
829,@b_iftekharfan,NaN,NaN,NaN,NaN
830,@officialdgispr,NaN,NaN,NaN,NaN
831,@baberdg,NaN,NaN,NaN,NaN
832,@dgispr7,NaN,NaN,NaN,NaN
833,@oficialdgispr,NaN,NaN,NaN,NaN
834,@nayapak03142532,NaN,NaN,NaN,NaN
835,@0ficialdgispr,NaN,NaN,NaN,NaN
836,@iamdgispr,NaN,NaN,NaN,NaN
837,@milongh48572337,NaN,NaN,NaN,NaN
838,@dgispr5,NaN,NaN,NaN,NaN
839,@_dgispr,NaN,NaN,NaN,NaN
840,@dgispr14,NaN,NaN,NaN,NaN
841,@hassang97599972,NaN,NaN,NaN,NaN
842,@ispr__,NaN,NaN,NaN,NaN
843,@dgispr8,NaN,NaN,NaN,NaN
844,@dgispr_0fficial,NaN,NaN,NaN,NaN
845,@officaildgispr,NaN,NaN,NaN,NaN
846,@b_iftekharfan,NaN,NaN,NaN,NaN
847,@officialdgispr,NaN,NaN,NaN,NaN
848,@baberdg,NaN,NaN,NaN,NaN
849,@dgispr7,NaN,NaN,NaN,NaN
850,@oficialdgispr,NaN,NaN,NaN,NaN
851,@nayapak03142532,NaN,NaN,NaN,NaN
852,@0ficialdgispr,NaN,NaN,NaN,NaN
853,@iamdgispr,NaN,NaN,NaN,NaN
854,@milongh48572337,NaN,NaN,NaN,NaN
855,@dgispr5,NaN,NaN,NaN,NaN
856,@_dgispr,NaN,NaN,NaN,NaN
857,@dgispr14,NaN,NaN,NaN,NaN
858,@hassang97599972,NaN,NaN,NaN,NaN
859,@ispr__,NaN,NaN,NaN,NaN
860,@dgispr8,NaN,NaN,NaN,NaN
861,@dgispr_0fficial,NaN,NaN,NaN,NaN
862,@officaildgispr,NaN,NaN,NaN,NaN
863,@b_iftekharfan,NaN,NaN,NaN,NaN
864,@officialdgispr,NaN,NaN,NaN,NaN
865,@baberdg,NaN,NaN,NaN,NaN
866,@dgispr7,NaN,NaN,NaN,NaN
867,@oficialdgispr,NaN,NaN,NaN,NaN
868,@nayapak03142532,NaN,NaN,NaN,NaN
869,@0ficialdgispr,NaN,NaN,NaN,NaN
870,@iamdgispr,NaN,NaN,NaN,NaN
871,@milongh48572337,NaN,NaN,NaN,NaN
872,@dgispr5,NaN,NaN,NaN,NaN
873,@_dgispr,NaN,NaN,NaN,NaN
874,@dgispr14,NaN,NaN,NaN,NaN
875,@hassang97599972,NaN,NaN,NaN,NaN
876,@ispr__,NaN,NaN,NaN,NaN
877,@dgispr8,NaN,NaN,NaN,NaN
878,@dgispr_0fficial,NaN,NaN,NaN,NaN
879,@officaildgispr,NaN,NaN,NaN,NaN
880,@b_iftekharfan,NaN,NaN,NaN,NaN
881,@officialdgispr,NaN,NaN,NaN,NaN
882,@baberdg,NaN,NaN,NaN,NaN
883,@dgispr7,NaN,NaN,NaN,NaN
884,@oficialdgispr,NaN,NaN,NaN,NaN
885,@nayapak03142532,NaN,NaN,NaN,NaN
886,@0ficialdgispr,NaN,NaN,NaN,NaN
887,@iamdgispr,NaN,NaN,NaN,NaN
888,@milongh48572337,NaN,NaN,NaN,NaN
889,@dgispr5,NaN,NaN,NaN,NaN
890,@dgispr7,NaN,NaN,NaN,NaN
891,@officialdgispr,NaN,NaN,NaN,NaN
892,@dtayyeebb,NaN,NaN,NaN,NaN
893,@dgispr5,NaN,NaN,NaN,NaN
894,@milongh48572337,NaN,NaN,NaN,NaN
895,@oficialdgispr,NaN,NaN,NaN,NaN
896,@hassang97599972,NaN,NaN,NaN,NaN
897,@iamdgispr,NaN,NaN,NaN,NaN
898,@dgispr_0fficial,NaN,NaN,NaN,NaN
899,@dgispr14,NaN,NaN,NaN,NaN
900,@ispr__,NaN,NaN,NaN,NaN
901,@0ficialdgispr,NaN,NaN,NaN,NaN
902,@_dgispr,NaN,NaN,NaN,NaN
903,@baberdg,NaN,NaN,NaN,NaN
904,@officaildgispr,NaN,NaN,NaN,NaN
905,@dgispr8,NaN,NaN,NaN,NaN
906,@b_iftekharfan,NaN,NaN,NaN,NaN
907,@dgispr7,NaN,NaN,NaN,NaN
908,@officialdgispr,16.381188118811885,7.824752475247523,75.79900990099009,Positive
909,@dtayyeebb,NaN,NaN,NaN,NaN
910,@dgispr5,NaN,NaN,NaN,NaN
911,@milongh48572337,20.03863636363636,4.351136363636364,75.60909090909091,Neutral
912,@oficialdgispr,0.0,0.0,100.0,Neutral
913,@hassang97599972,0.0,0.0,100.0,Neutral
914,@iamdgispr,5.155445544554456,1.062376237623762,93.78217821782178,Neutral
915,@dgispr_0fficial,7.294444444444445,6.894444444444444,85.8111111111111,Neutral
916,@dgispr14,0.0,0.0,100.0,Neutral
917,@ispr__,1.6,1.9142857142857141,96.47142857142856,Neutral
918,@0ficialdgispr,0.0,0.0,100.0,Neutral
919,@_dgispr,10.996103896103898,6.301298701298701,82.6974025974026,Positive
920,@baberdg,NaN,NaN,NaN,NaN
921,@officaildgispr,13.674999999999997,13.2625,73.07499999999999,Negative
922,@dgispr8,2.74,15.4,81.85999999999999,Negative
923,@b_iftekharfan,7.2875,0.0,92.7125,Neutral
924,@ayeshasource,12.088235294117647,0.0,87.91176470588235,Neutral
925,@ayeshao07561596,36.29,5.04,58.67999999999999,Positive
926,@ayesha_omar_,NaN,NaN,NaN,NaN
927,vill,11.200000000000001,9.157142857142857,79.64285714285714,Positive
928,@ayeshaomar18,NaN,NaN,NaN,NaN
929,@ayeshamomar,11.11,0.0,88.89,Neutral
930,@ayesha_omar5,NaN,NaN,NaN,NaN
931,@ayeshomar1,0.0,39.800000000000004,60.199999999999996,Negative
932,@ayesha_m_omarr,NaN,NaN,NaN,NaN
933,@ayeshaomarfc,37.28811881188118,2.396039603960396,60.31683168316832,Positive
934,@ayeshaomar114,NaN,NaN,NaN,NaN
935,@ayeshao94368746,13.65,9.65,76.7,Negative
936,@ayeshabemath,7.222500000000001,12.135000000000002,80.64500000000001,Neutral
937,@ayeshaomar8,0.0,0.0,100.0,Neutral
938,@ayeshaomar9,NaN,NaN,NaN,NaN
939,@ayesha86003294,29.55,7.95,62.5,Positive
940,@ayeshaomar7,NaN,NaN,NaN,NaN
941,@ayeshaomar3,NaN,NaN,NaN,NaN
942,@ayeshaomar20,NaN,NaN,NaN,NaN
943,@ayesha_m_omar1,49.2,0.0,50.8,Positive
944,@ayeshaomar16,NaN,NaN,NaN,NaN
945,@theaishaomar,0.0,0.0,100.0,Neutral
946,@ayesha_bulbulay,22.133333333333333,1.7000000000000002,76.16666666666667,Neutral
947,@ayeshaomar78,NaN,NaN,NaN,NaN
948,@theayeshaomar,13.14257425742574,1.7128712871287122,85.14752475247525,Positive
949,@ayeshaomar8o,18.252475247524753,4.573267326732673,77.17326732673266,Negative
950,@asheeomi,12.82079207920792,1.118811881188118,86.06039603960394,Neutral
951,@ayeshaomar,NaN,NaN,NaN,NaN
952,@ayesha98229786,0.0,1.3625,98.6375,Neutral
953,@ayeshaomar_fp,NaN,NaN,NaN,NaN
954,@ayesha_omar10,17.432673267326734,10.139603960396041,72.42970297029701,Positive
955,@ayeshaomaromar,0.0,6.5,93.5,Negative
956,@ayeshaomar21,NaN,NaN,NaN,NaN
957,@ayeshaomar_,30.287128712871286,2.94059405940594,66.77227722772278,Positive
958,@ayeshaomar15,NaN,NaN,NaN,NaN
959,@artist_ayesha9,20.45544554455445,1.7089108910891082,77.8356435643564,Positive
960,@ayesha_m_omar,14.246534653465345,7.076237623762378,78.67227722772276,Neutral
961,@ayeshaomar12121,NaN,NaN,NaN,NaN
962,@drayeshaomar,16.66336633663367,7.4445544554455445,75.89702970297031,Neutral
963,@ayeshaomar19,NaN,NaN,NaN,NaN
964,@aysh_ouma,NaN,NaN,NaN,NaN
965,@ayeshaomar65012,NaN,NaN,NaN,NaN
966,@asshimran,NaN,NaN,NaN,NaN
967,@ayesha_m_omar_,NaN,NaN,NaN,NaN
968,@ayeshaoib,0.0,0.0,100.0,Neutral
969,@ayeshaomar6,6.871428571428572,0.0,93.12857142857142,Positive
970,@ayeshaomarclub,0.0,0.0,100.0,Neutral
971,@ayeshaomar2009,NaN,NaN,NaN,NaN
972,@muhammadsaqli13,4.730693069306931,4.008910891089109,91.26138613861386,Neutral
973,@ayesha17_,22.425,0.0,77.57499999999999,Positive
974,@ayeshaomar1986,NaN,NaN,NaN,NaN
975,@ayrah012,46.2,0.0,53.800000000000004,Positive
976,@ayeshaomar14,NaN,NaN,NaN,NaN
977,@ayeshaomar2,NaN,NaN,NaN,NaN
978,@ayeshaslife17,7.171428571428572,0.0,92.82857142857144,Positive
979,@ayeshaomar10,NaN,NaN,NaN,NaN
980,@ayeshasource,12.088235294117647,0.0,87.91176470588233,Neutral
981,@ayeshao07561596,36.28999999999999,5.040000000000001,58.679999999999986,Positive
982,@ayesha_omar_,NaN,NaN,NaN,NaN
983,vill,11.200000000000001,9.157142857142857,79.64285714285714,Positive
984,@ayeshaomar18,NaN,NaN,NaN,NaN
985,@ayeshamomar,11.11,0.0,88.89000000000001,Neutral
986,@ayesha_omar5,NaN,NaN,NaN,NaN
987,@ayeshomar1,0.0,39.800000000000004,60.199999999999996,Negative
988,@ayesha_m_omarr,NaN,NaN,NaN,NaN
989,@ayeshaomarfc,37.2881188118812,2.396039603960396,60.31683168316831,Positive
990,@ayeshaomar114,NaN,NaN,NaN,NaN
991,@ayeshao94368746,13.65,9.65,76.7,Negative
992,@ayeshabemath,7.222500000000001,12.134999999999994,80.64499999999998,Neutral
993,@ayeshaomar8,0.0,0.0,100.0,Neutral
994,@ayeshaomar9,NaN,NaN,NaN,NaN
995,@ayesha86003294,29.549999999999997,7.95,62.5,Positive
996,@ayeshaomar7,NaN,NaN,NaN,NaN
997,@ayeshaomar3,NaN,NaN,NaN,NaN
998,@ayeshaomar20,NaN,NaN,NaN,NaN
999,@ayesha_m_omar1,49.2,0.0,50.8,Positive
1000,@ayeshaomar16,NaN,NaN,NaN,NaN
1001,@theaishaomar,0.0,0.0,100.0,Neutral
1002,@ayesha_bulbulay,22.133333333333333,1.7000000000000002,76.16666666666667,Neutral
1003,@ayeshaomar78,NaN,NaN,NaN,NaN
1004,@theayeshaomar,13.142574257425746,1.7128712871287122,85.14752475247528,Positive
1005,@ayeshaomar8o,18.252475247524757,4.573267326732673,77.1732673267327,Negative
1006,@asheeomi,12.820792079207921,1.118811881188118,86.06039603960399,Neutral
1007,@ayeshaomar,NaN,NaN,NaN,NaN
1008,@ayesha98229786,0.0,1.3625,98.6375,Neutral
1009,@ayeshaomar_fp,NaN,NaN,NaN,NaN
1010,@ayesha_omar10,17.432673267326734,10.139603960396043,72.42970297029703,Positive
1011,@ayeshaomaromar,0.0,6.5,93.5,Negative
1012,@ayeshaomar21,NaN,NaN,NaN,NaN
1013,@ayeshaomar_,30.287128712871286,2.940594059405941,66.77227722772275,Positive
1014,@ayeshaomar15,NaN,NaN,NaN,NaN
1015,@artist_ayesha9,20.455445544554465,1.708910891089109,77.83564356435645,Positive
1016,@ayesha_m_omar,14.246534653465348,7.076237623762378,78.67227722772277,Neutral
1017,@ayeshaomar12121,NaN,NaN,NaN,NaN
1018,@drayeshaomar,16.663366336633654,7.4445544554455445,75.89702970297029,Neutral
1019,@ayeshaomar19,NaN,NaN,NaN,NaN
1020,@aysh_ouma,NaN,NaN,NaN,NaN
1021,@ayeshaomar65012,NaN,NaN,NaN,NaN
1022,@asshimran,NaN,NaN,NaN,NaN
1023,@ayesha_m_omar_,NaN,NaN,NaN,NaN
1024,@ayeshaoib,0.0,0.0,100.0,Neutral
1025,@ayeshaomar6,6.871428571428572,0.0,93.12857142857145,Positive
1026,@ayeshaomarclub,0.0,0.0,100.0,Neutral
1027,@ayeshaomar2009,NaN,NaN,NaN,NaN
1028,@muhammadsaqli13,4.7306930693069305,4.00891089108911,91.26138613861387,Neutral
1029,@ayesha17_,22.425,0.0,77.575,Positive
1030,@ayeshaomar1986,NaN,NaN,NaN,NaN
1031,@ayrah012,46.2,0.0,53.800000000000004,Positive
1032,@ayeshaomar14,NaN,NaN,NaN,NaN
1033,@ayeshaomar2,NaN,NaN,NaN,NaN
1034,@ayeshaslife17,7.171428571428572,0.0,92.82857142857142,Positive
1035,@ayeshaomar10,NaN,NaN,NaN,NaN
